Timestamp (ms), GPS SPEED
7896305,20.61276
7896405,20.557201
7896505,19.242281
7896608,18.64964
7896708,17.334719
7896808,15.575319
7896908,15.5382805
7897008,15.445681
7897108,14.186319
7897208,12.61212
7897315,12.501
7897415,12.38988
7897515,12.38988
7897615,12.4084
7897717,12.7047205
7897817,13.352921
7897917,13.46404
7898020,13.96408
7898120,14.29744
7898221,14.98268
7898321,16.13092
7898421,16.945799
7898524,18.44592
7898624,18.48296
7898724,19.13116
7898826,19.946041
7898927,20.52016
7899027,21.2054
7899127,21.83508
7899228,21.83508
7899328,21.816559
7899429,21.83508
7899529,22.261042
7899631,22.3166
7899731,22.74256
7899831,23.39076
7899931,23.26112
7900034,23.39076
7900134,23.46484
7900241,24.70568
7900342,25.724281
7900442,25.705761
7900542,25.57612
7900643,25.53908
7900776,25.57612
7900876,26.002079
7900976,26.298399
7901076,26.31692
7901178,26.31692
7901281,25.90948
7901381,26.039122
7901481,26.35396
7901581,26.46508
7901683,26.53916
7901783,26.52064
7901883,26.46508
7901983,26.96512
7902084,27.26144
7902185,27.20588
7902285,27.15032
7902385,27.63184
7902488,27.687399
7902588,27.72444
7902692,27.74296
7902792,27.687399
7902894,27.72444
7902994,28.13188
7903094,29.00232
7903194,27.57628
7903296,27.57628
7903396,26.89104
7903496,27.35404
7903596,27.372559
7903697,27.372559
7903797,27.409601
7903897,27.05772
7903998,27.16884
7904100,26.90956
7904201,26.96512
7904302,26.96512
7904404,27.72444
7904505,28.20596
7904605,28.20596
7904705,28.243
7904807,28.243
7904912,27.8726
7905012,27.502201
7905114,27.92816
7905217,28.03928
7905317,28.891201
7905417,28.983799
7905517,28.46524
7905618,28.4282
7905718,28.31708
7905818,27.85408
7905918,27.29848
7906020,27.29848
7906120,27.16884
7906220,27.113281
7906321,27.94668
7906427,27.85408
7906527,26.44656
7906627,26.44656
7906727,26.31692
7906831,25.3724
7906931,25.42796
7907031,25.52056
7907131,25.409441
7907233,26.55768
7907333,26.89104
7907433,27.2244
7907537,27.2244
7907639,26.89104
7907739,26.89104
7907840,26.298399
7907940,27.113281
7908042,28.35412
7908142,28.29856
7908242,28.16892
7908343,28.29856
7908444,27.668879
7908544,27.20588
7908644,27.15032
7908744,27.0392
7908846,27.428122
7908946,27.48368
7909046,25.6502
7909149,25.6502
7909252,26.298399
7909353,26.16876
7909453,26.039122
7909553,27.29848
7909655,27.29848
7909755,27.35404
7909855,27.33552
7909955,26.87252
7910059,26.81696
7910162,25.96504
7910262,26.7614
7910362,26.724361
7910465,26.74288
7910566,25.52056
7910668,25.53908
7910768,25.5576
7910870,26.4836
7910970,27.05772
7911070,26.983639
7911170,27.02068
7911273,26.87252
7911373,26.409521
7911473,25.87244
7911573,24.74272
7911676,24.74272
7911776,24.61308
7911876,23.59448
7911976,23.13148
7912079,22.57588
7912179,20.797958
7912295,19.59416
7912395,17.20508
7912495,17.20508
7912596,17.723639
7912696,17.63104
7912796,16.83468
7912896,15.22344
7912996,15.20492
7913097,15.20492
7913197,14.27892
7913297,14.98268
7913397,14.31596
7913500,13.85296
7913602,13.46404
7913702,13.59368
7913802,13.96408
7913902,14.70488
7914005,14.70488
7914107,15.40864
7914207,15.40864
7914307,15.96424
7914407,16.353159
7914510,17.00136
7914610,17.056921
7914710,17.334719
7914816,17.89032
7914917,18.48296
7915017,18.50148
7915117,19.5386
7915219,19.168201
7915319,20.20532
7915420,20.57572
7915520,19.79788
7915621,19.79788
7915722,19.92752
7915822,20.40904
7915922,20.35348
7916023,20.03864
7916123,20.66832
7916223,20.723879
7916323,20.35348
7916425,20.835
7916527,21.44616
7916628,21.4832
7916728,21.4832
7916828,21.538761
7916930,21.538761
7917032,22.29808
7917134,22.224
7917234,21.37208
7917337,22.29808
7917437,22.37216
7917537,21.70544
7917638,21.70544
7917739,21.723959
7917840,22.335121
7917940,23.37224
7918041,23.40928
7918141,22.90924
7918247,22.90924
7918350,21.68692
7918456,22.00176
7918560,22.8722
7918670,22.8722
7918770,22.83516
7918876,22.70552
7918977,22.00176
7919077,22.112879
7919177,22.4092
7919278,21.6684
7919379,22.53884
7919479,22.501799
7919579,20.59424
7919681,20.57572
7919781,20.52016
7919881,20.427559
7919981,19.2608
7920085,18.853361
7920188,18.983
7920288,19.68676
7920388,20.6498
7920489,21.335041
7920589,21.31652
7920689,21.335041
7920789,21.35356
7920892,21.335041
7920992,21.335041
7921095,21.298
7921196,20.68684
7921297,21.00168
7921398,21.00168
7921498,20.538681
7921598,20.52016
7921700,20.52016
7921800,20.22384
7921900,20.22384
7922000,20.20532
7922101,21.242441
7922201,21.14984
7922301,21.816559
7922401,21.816559
7922503,22.16844
7922608,22.66848
7922710,22.76108
7922810,22.76108
7922912,23.26112
7923012,22.927761
7923112,21.96472
7923212,22.76108
7923313,22.79812
7923413,23.29816
7923515,24.61308
7923615,24.539
7923718,24.4464
7923818,24.316761
7923918,23.85376
7924018,23.7982
7924123,24.55752
7924223,23.650042
7924323,24.2612
7924423,23.39076
7924527,24.05748
7924627,24.03896
7924728,23.94636
7924828,23.81672
7924929,23.890799
7925029,23.40928
7925130,23.35372
7925230,23.335201
7925330,22.74256
7925430,22.76108
7925530,23.2426
7925635,23.26112
7925735,23.2426
7925835,23.15
7925935,22.1314
7926035,20.48312
7926135,19.557121
7926235,19.00152
7926335,18.18664
7926440,16.79764
7926544,16.03832
7926644,16.05684
7926747,16.1124
7926850,16.42724
7926954,16.464281
7927054,16.4828
7927154,16.1124
7927257,15.68644
7927357,15.575319
7927461,15.5382805
7927600,15.42716
7927701,15.24196
7927701,15.24196
7927801,15.149361
7927801,15.149361
7927901,15.05676
7927901,15.05676
7928001,14.98268
7928104,14.94564
7928104,14.94564
7928204,14.908601
7928204,14.908601
7928304,14.871559
7928304,14.871559
7928404,14.79748
7928504,14.7234
7928604,14.66784
7928704,14.70488
7928804,15.07528
7928904,15.05676
7929004,15.9272
7929104,15.81608
7929204,15.89016
7929304,16.53836
7929404,16.61244
7929504,16.61244
7929606,17.14952
7929706,17.29768
7929806,17.29768
7929906,18.39036
7930009,18.4274
7930109,19.05708
7930209,20.14976
7930314,20.14976
7930416,19.61268
7930516,20.29792
7930617,20.2794
7930719,20.168282
7930819,20.0942
7930919,20.131239
7931019,19.76084
7931125,19.29784
7931225,19.37192
7931325,20.35348
7931425,20.05716
7931527,20.57572
7931628,20.59424
7931728,20.557201
7931828,20.68684
7931930,20.7424
7932030,21.335041
7932130,21.79804
7932236,22.186958
7932338,22.48328
7932438,22.946281
7932538,22.946281
7932638,22.927761
7932738,23.00184
7932838,23.07592
7932938,22.946281
7933042,22.42772
7933142,22.09436
7933242,21.427639
7933342,21.427639
7933447,21.37208
7933549,20.98316
7933649,20.89056
7933751,20.07568
7933851,19.168201
7933955,18.64964
7934059,18.6126
7934159,18.6126
7934262,19.0756
7934364,19.8164
7934467,20.22384
7934569,20.242361
7934677,20.2794
7934777,20.334959
7934881,20.4646
7934983,20.61276
7935083,21.18688
7935083,21.18688
7935183,21.335041
7935283,21.35356
7935383,21.335041
7935483,21.03872
7935583,20.50164
7935683,20.44608
7935783,20.40904
7935883,20.4646
7935983,20.76092
7936083,20.853521
7936183,21.2054
7936283,21.557281
7936383,21.68692
7936483,21.98324
7936588,22.07584
7936688,22.112879
7936788,22.14992
7936888,22.261042
7936988,22.53884
7937088,22.46476
7937188,22.83516
7937288,22.98332
7937388,23.613
7937488,23.48336
7937589,23.7982
7937689,23.83524
7937789,23.890799
7937896,24.00192
7938001,24.74272
7938101,25.44648
7938201,25.07608
7938303,24.57604
7938303,24.57604
7938403,24.24268
7938403,24.24268
7938503,24.85384
7938603,24.87236
7938706,24.85384
7938806,24.77976
7938906,23.92784
7938906,23.92784
7939006,23.96488
7939121,24.4464
7939226,25.002
7939326,25.48352
7939430,25.002
7939530,25.465
7939632,25.42796
7939732,25.039042
7939835,24.61308
7939941,24.13156
7940043,23.7056
7940144,24.40936
7940244,25.13164
7940344,25.81688
7940450,25.52056
7940550,26.113201
7940653,26.07616
7940755,26.22432
7940856,26.113201
7940956,26.594719
7941056,26.26136
7941162,26.92808
7941262,26.279879
7941362,26.279879
7941468,27.07624
7941569,26.9466
7941672,26.87252
7941773,26.854
7941873,26.81696
7941977,26.724361
7942077,26.391
7942177,26.09468
7942277,24.24268
7942377,23.03888
7942477,22.74256
7942577,22.07584
7942681,22.07584
7942781,21.70544
7942881,20.7424
7942981,18.7052
7943081,18.35332
7943184,18.48296
7943284,20.4646
7943385,20.52016
7943487,20.52016
7943587,20.44608
7943687,20.35348
7943787,19.29784
7943889,19.20524
7943990,19.0756
7944090,19.0756
7944190,18.94596
7944292,18.48296
7944392,18.09404
7944493,11.33424
7944593,11.96392
7944696,11.96392
7944796,11.96392
7944899,11.945399
7944999,11.96392
7945099,11.96392
7945202,12.38988
7945302,11.90836
7945402,12.01948
7945503,12.90844
7945603,12.90844
7945718,12.92696
7945818,12.88992
7945922,13.26032
7946023,12.964
7946123,12.98252
7946223,12.964
7946327,12.90844
7946433,12.88992
7946536,12.7788
7946636,12.74176
7946736,12.72324
7946837,12.74176
7946937,12.7047205
7947042,12.72324
7947146,12.667681
7947247,12.57508
7947381,12.63064
7947485,13.1491995
7947485,13.1491995
7947586,12.33432
7947586,12.33432
7947687,12.33432
7947687,12.33432
7947787,12.37136
7947787,12.37136
7947887,12.4084
7947989,12.4084
7948089,12.48248
7948089,12.48248
7948189,12.48248
7948293,12.501
7948293,12.501
7948393,12.90844
7948393,12.90844
7948493,12.76028
7948493,12.76028
7948593,12.76028
7948699,12.6862
7948699,12.6862
7948799,12.7047205
7948899,12.74176
7948899,12.74176
7949008,12.27876
7949111,12.3158
7949211,12.7788
7949311,12.83436
7949417,12.88992
7949518,12.797319
7949619,12.797319
7949719,13.16772
7949822,13.64924
7949922,13.13068
7950022,13.76036
7950122,13.297359
7950225,13.334399
7950325,13.352921
7950429,14.03816
7950529,13.50108
7950633,13.427
7950733,14.1678
7950834,13.76036
7950934,13.72332
7951035,13.76036
7951135,13.85296
7951235,14.2604
7951338,13.77888
7951438,14.0752
7951538,14.77896
7951638,14.24188
7951740,14.186319
7951840,14.11224
7951940,14.056681
7952040,13.50108
7952147,13.37144
7952250,12.945479
7952351,12.98252
7952451,14.03816
7952556,14.538199
7952656,14.538199
7952756,14.6308
7952856,14.76044
7952959,14.686359
7953059,14.353
7953159,14.4456005
7953260,14.46412
7953363,14.50116
7953463,13.94556
7953563,14.66784
7953664,14.66784
7953764,14.57524
7953864,14.50116
7953965,14.37152
7954067,14.29744
7954167,14.186319
7954267,13.834439
7954367,13.92704
7954469,13.89
7954569,13.81592
7954669,13.77888
7954769,13.81592
7954872,13.81592
7954974,13.48256
7955077,13.50108
7955183,14.00112
7955285,14.03816
7955386,13.74184
7955486,13.704801
7955589,14.00112
7955700,14.03816
7955800,14.6308
7955914,14.77896
7956015,14.74192
7956118,14.83452
7956218,14.70488
7956318,14.816
7956418,15.5382805
7956521,15.3901205
7956621,15.482719
7956721,15.575319
7956821,16.075361
7956924,16.18648
7957024,15.76052
7957124,16.18648
7957230,16.18648
7957330,16.16796
7957431,16.13092
7957531,14.7234
7957632,14.74192
7957732,14.853041
7957835,14.871559
7957936,14.57524
7958039,14.09372
7958139,14.24188
7958239,15.0382395
7958339,16.075361
7958482,17.20508
7958582,17.3162
7958582,17.3162
7958682,17.39028
7958782,17.44584
7958782,17.44584
7958882,17.44584
7958984,17.4088
7958984,17.4088
7959084,17.464361
7959084,17.464361
7959184,17.48288
7959184,17.48288
7959284,17.51992
7959384,17.61252
7959484,17.98292
7959584,18.39036
7959684,18.37184
7959784,18.35332
7959884,18.39036
7959984,18.464441
7960084,18.57556
7960187,19.27932
7960287,19.427479
7960387,19.77936
7960490,20.427559
7960590,20.52016
7960690,20.557201
7960790,20.538681
7960890,20.853521
7961000,20.76092
7961100,20.334959
7961200,20.6498
7961300,20.7424
7961400,21.46468
7961500,21.46468
7961600,21.44616
7961700,21.44616
7961800,21.3906
7961900,21.723959
7962000,21.631361
7962102,21.5758
7962202,22.02028
7962302,21.44616
7962405,21.816559
7962506,22.07584
7962606,22.07584
7962706,22.02028
7962807,22.1314
7962909,22.520319
7963009,22.44624
7963109,22.44624
7963214,22.4092
7963314,22.09436
7963414,22.05732
7963514,22.61292
7963618,22.5944
7963718,22.55736
7963818,22.261042
7963918,22.1314
7964028,22.1314
7964128,22.16844
7964228,22.224
7964328,22.90924
7964432,22.242521
7964534,23.00184
7964634,23.00184
7964740,23.07592
7964852,23.07592
7964952,22.4092
7965055,22.35364
7965155,21.87212
7965255,23.02036
7965355,23.7982
7965455,24.18712
7965555,24.09452
7965658,24.020441
7965761,23.5204
7965861,23.501879
7965961,22.242521
7966064,22.27956
7966164,23.22408
7966264,23.5204
7966364,23.501879
7966465,24.2612
7966565,24.40936
7966666,24.42788
7966766,24.316761
7966869,24.24268
7966969,23.59448
7967074,23.22408
7967174,22.520319
7967274,20.372
7967374,19.87196
7967474,19.74232
7967574,18.87188
7967680,18.464441
7967780,18.408878
7967881,17.63104
7967981,17.649559
7968083,15.334559
7968183,15.68644
7968283,15.704959
7968383,13.1491995
7968488,12.42692
7968588,11.90836
7968688,11.87132
7968788,11.50092
7968892,10.8156805
7968993,10.7416
7969093,10.87124
7969193,11.33424
7969296,11.315721
7969396,11.0194
7969497,10.70456
7969599,15.0382395
7969701,15.3716
7969801,16.72356
7969901,17.26064
7970006,17.26064
7970108,18.52
7970208,20.872042
7970308,21.64988
7970409,21.77952
7970510,21.77952
7970610,22.27956
7970710,22.687
7970810,23.724121
7970911,24.55752
7971011,25.020521
7971112,25.5576
7971214,25.5576
7971317,27.02068
7971417,27.15032
7971518,28.22448
7971622,28.22448
7971724,28.18744
7971824,28.22448
7971924,28.113361
7972024,27.428122
7972127,27.0392
7972227,27.44664
7972327,27.39108
7972429,27.92816
7972531,28.07632
7972631,28.16892
7972731,28.29856
7972833,28.78008
7972934,29.11344
7973034,29.13196
7973134,29.15048
7973236,28.65044
7973336,27.63184
7973436,28.02076
7973540,28.02076
7973641,28.03928
7973745,28.057798
7973846,28.094841
7973946,28.16892
7974048,28.18744
7974148,28.20596
7974252,28.20596
7974352,29.22456
7974458,28.057798
7974558,27.9652
7974658,27.89112
7974758,27.594799
7974860,27.52072
7974960,27.428122
7975060,27.1318
7975160,26.2058
7975261,26.113201
7975361,25.6502
7975461,23.890799
7975561,22.724041
7975663,22.70552
7975763,22.14992
7975863,21.816559
7975963,21.6684
7976068,18.92744
7976168,17.92736
7976268,17.18656
7976368,15.96424
7976473,16.09388
7976573,16.556879
7976673,16.59392
7976773,16.61244
7976876,16.649479
7976976,17.168041
7977077,17.61252
7977177,17.61252
7977311,17.51992
7977415,17.29768
7977415,17.29768
7977515,16.79764
7977632,16.779121
7977734,16.74208
7977834,16.630959
7977934,16.31612
7978035,15.98276
7978137,15.90868
7978237,15.79756
7978337,15.167879
7978437,13.6122
7978540,12.5936
7978640,12.61212
7978740,12.649159
7978840,12.98252
7978942,13.056601
7979042,13.44552
7979142,13.96408
7979245,14.00112
7979348,15.07528
7979448,15.94572
7979548,16.668
7979650,16.72356
7979750,17.18656
7979850,18.29776
7979950,19.853441
7980053,21.131319
7980153,22.205479
7980253,22.261042
7980353,22.631441
7980456,22.224
7980556,22.186958
7980657,22.29808
7980757,22.39068
7980859,22.76108
7980959,23.53892
7981059,23.613
7981165,23.59448
7981267,25.39092
7981367,24.98348
7981467,24.501959
7981567,24.98348
7981668,24.98348
7981768,24.87236
7981868,24.57604
7981968,24.52048
7982069,24.37232
7982169,23.501879
7982269,23.09444
7982370,22.27956
7982470,22.205479
7982570,21.90916
7982675,21.8536
7982776,21.40912
7982880,21.557281
7982980,21.83508
7983080,21.8536
7983180,21.816559
7983283,20.98316
7983383,21.05724
7983483,21.761
7983589,21.70544
7983693,21.6684
7983795,22.07584
7983795,22.07584
7983918,22.07584
7984022,23.66856
7984122,23.7982
7984222,23.81672
7984322,24.27972
7984423,24.68716
7984523,25.279799
7984623,25.31684
7984723,25.26128
7984825,25.15016
7984925,25.113121
7985025,24.40936
7985125,24.48344
7985226,24.09452
7985328,23.26112
7985428,21.927681
7985528,21.07576
7985628,21.05724
7985728,20.96464
7985828,20.05716
7985928,19.59416
7986029,19.68676
7986129,19.6312
7986229,19.242281
7986329,19.29784
7986431,19.98308
7986531,19.96456
7986632,19.946041
7986732,19.96456
7986836,20.03864
7986936,19.909
7987041,19.31636
7987141,19.2608
7987245,18.7052
7987345,18.57556
7987445,17.334719
7987545,16.51984
7987648,16.4828
7987748,16.40872
7987848,16.03832
7987953,15.26048
7988053,15.186399
7988156,15.149361
7988156,15.149361
7988256,15.6494
7988256,15.6494
7988359,15.24196
7988459,15.11232
7988559,15.001201
7988559,15.001201
7988659,14.61228
7988659,14.61228
7988759,14.1678
7988859,14.14928
7988959,14.6308
7989059,15.167879
7989161,14.686359
7989261,14.29744
7989361,15.22344
7989461,16.24204
7989561,16.13092
7989661,16.09388
7989761,16.44576
7989861,16.53836
7989961,17.44584
7990061,17.53844
7990161,18.057
7990261,19.27932
7990364,18.94596
7990464,18.983
7990464,18.983
7990564,19.92752
7990664,20.29792
7990664,20.29792
7990764,20.35348
7990864,20.6498
7990864,20.6498
7990964,21.6684
7990964,21.6684
7991064,21.18688
7991064,21.18688
7991164,21.2054
7991164,21.2054
7991264,22.02028
7991264,22.02028
7991364,21.44616
7991364,21.44616
7991464,21.557281
7991464,21.557281
7991564,21.501719
7991564,21.501719
7991664,22.224
7991764,23.16852
7991864,22.5944
7991964,22.724041
7992065,22.85368
7992166,22.98332
7992266,23.76116
7992368,22.9648
7992468,23.00184
7992568,23.0574
7992668,22.27956
7992768,22.37216
7992868,22.79812
7992968,22.186958
7993068,21.520239
7993171,22.39068
7993271,22.4092
7993374,21.927681
7993476,21.83508
7993579,21.131319
7993679,20.48312
7993779,20.48312
7993885,19.557121
7993986,19.946041
7994086,19.27932
7994186,18.92744
7994289,17.63104
7994389,17.66808
7994489,16.98284
7994589,16.61244
7994692,16.61244
7994792,16.24204
7994892,15.9272
7994992,15.42716
7995093,15.5382805
7995198,17.019878
7995298,17.61252
7995400,17.70512
7995502,18.038479
7995602,18.408878
7995702,18.723719
7995805,19.50156
7995905,19.74232
7996005,20.112719
7996105,20.242361
7996206,20.61276
7996306,19.92752
7996406,20.05716
7996506,20.03864
7996621,20.03864
7996726,20.03864
7996826,19.98308
7996926,20.29792
7997029,20.22384
7997129,20.52016
7997229,20.6498
7997329,20.29792
7997429,19.46452
7997529,19.50156
7997629,19.61268
7997729,19.946041
7997830,20.07568
7997930,20.40904
7998030,21.09428
7998131,21.112799
7998233,21.520239
7998333,20.723879
7998433,20.816479
7998535,21.26096
7998636,21.26096
7998736,21.335041
7998836,20.98316
7998938,21.03872
7999038,21.131319
7999139,21.05724
7999243,20.61276
7999346,19.723799
7999446,20.40904
7999546,20.96464
7999646,20.946121
7999750,20.89056
7999850,20.48312
7999953,21.05724
8000054,21.07576
8000158,21.05724
8000258,21.87212
8000358,21.09428
8000458,20.59424
8000558,21.3906
8000659,21.40912
8000760,21.35356
8000860,21.03872
8000965,20.59424
8001065,20.242361
8001165,19.946041
8001268,19.52008
8001369,18.464441
8001469,18.00144
8001569,18.48296
8001669,18.464441
8001774,18.44592
8001874,18.35332
8001974,18.39036
8002074,18.464441
8002179,18.48296
8002279,18.87188
8002379,18.94596
8002482,19.242281
8002582,19.11264
8002682,19.168201
8002782,19.92752
8002885,20.52016
8002987,21.37208
8003087,22.07584
8003187,22.0388
8003292,22.44624
8003392,22.79812
8003492,23.112959
8003594,23.501879
8003694,23.44632
8003794,23.37224
8003894,23.4278
8003994,23.335201
8004095,23.335201
8004195,23.81672
8004295,23.909319
8004395,24.87236
8004497,24.77976
8004597,25.335361
8004698,25.31684
8004798,25.39092
8004900,25.53908
8005000,26.09468
8005100,26.13172
8005202,25.66872
8005303,26.24284
8005403,27.09476
8005503,27.594799
8005606,27.594799
8005706,27.687399
8005806,27.594799
8005909,27.61332
8006011,26.428041
8006111,27.09476
8006211,26.502121
8006311,26.391
8006414,26.31692
8006514,26.18728
8006628,26.15024
8006731,26.020601
8006831,26.039122
8006931,25.983559
8007032,25.279799
8007142,23.77968
8007245,22.927761
8007350,21.631361
8007454,21.5758
8007557,20.48312
8007657,20.48312
8007757,20.168282
8007857,20.31644
8007957,21.31652
8008058,21.22392
8008158,19.64972
8008258,17.594
8008360,17.44584
8008461,16.68652
8008561,15.51976
8008661,15.40864
8008763,14.55672
8008863,12.72324
8008963,11.96392
8009063,11.408319
8009172,11.37128
8009274,11.445359
8009274,11.445359
8009374,11.33424
8009374,11.33424
8009474,11.945399
8009574,11.96392
8009674,12.00096
8009674,12.00096
8009774,12.297279
8009774,12.297279
8009875,11.87132
8009875,11.87132
8009975,12.72324
8010075,11.50092
8010175,11.18608
8010275,11.88984
8010375,11.51944
8010475,11.90836
8010575,11.79724
8010675,11.77872
8010775,11.72316
8010875,11.74168
8010975,11.61204
8011078,10.6675205
8011181,10.6675205
8011281,10.3712
8011381,10.50084
8011481,11.14904
8011582,11.70464
8011683,11.815761
8011783,12.519521
8011884,13.019561
8011985,14.39004
8012086,15.3716
8012192,14.908601
8012295,15.556799
8012395,16.16796
8012495,16.22352
8012595,15.704959
8012697,15.76052
8012797,16.24204
8012897,16.630959
8012997,16.945799
8013098,17.5014
8013198,18.057
8013299,17.74216
8013399,18.2422
8013500,18.53852
8013600,19.09412
8013700,19.13116
8013803,19.13116
8013909,19.8164
8014009,20.14976
8014109,20.22384
8014209,21.27948
8014309,21.3906
8014410,21.79804
8014510,21.44616
8014610,21.44616
8014713,21.816559
8014813,21.816559
8014914,21.8536
8015019,21.89064
8015119,22.261042
8015223,22.186958
8015325,22.186958
8015426,22.14992
8015526,22.5944
8015627,22.5944
8015738,22.70552
8015838,22.79812
8015941,22.90924
8016041,23.501879
8016143,23.5204
8016257,24.09452
8016373,24.1686
8016477,24.076
8016579,23.66856
8016679,23.66856
8016779,23.53892
8016879,23.00184
8016983,22.55736
8017083,22.44624
8017183,17.90884
8017283,16.90876
8017383,16.81616
8017483,17.29768
8017583,17.334719
8017683,17.334719
8017783,17.29768
8017886,16.74208
8017986,15.6494
8018086,14.5937605
8018186,13.11216
8018288,11.98244
8018388,11.056439
8018488,10.51936
8018594,10.57492
8018694,10.63048
8018803,10.68604
8018903,10.7416
8019003,10.7416
8019103,10.87124
8019203,11.556479
8019307,11.556479
8019408,12.945479
8019508,12.90844
8019608,12.98252
8019708,13.03808
8019814,13.46404
8019914,15.13084
8020014,16.31612
8020114,17.39028
8020217,18.09404
8020317,18.22368
8020417,17.075441
8020517,17.019878
8020620,16.98284
8020720,17.056921
8020820,17.74216
8020920,17.66808
8021020,17.98292
8021120,18.63112
8021220,18.68668
8021320,18.723719
8021423,19.13116
8021523,19.96456
8021623,19.946041
8021723,19.98308
8021845,19.57564
8021945,19.92752
8022045,20.57572
8022145,20.9276
8022246,21.501719
8022348,21.631361
8022454,21.520239
8022557,22.501799
8022657,22.44624
8022757,21.761
8022857,21.35356
8022957,21.427639
8023057,21.501719
8023159,20.9276
8023259,18.11256
8023359,18.26072
8023465,18.87188
8023565,17.55696
8023665,17.5014
8023765,16.2976
8023871,15.07528
8023975,13.297359
8024075,12.98252
8024175,13.03808
8024275,13.64924
8024377,13.27884
8024477,13.57516
8024577,13.89
8024679,13.92704
8024785,14.29744
8024886,14.66784
8024986,16.09388
8025089,16.22352
8025189,17.27916
8025289,16.44576
8025389,17.168041
8025492,17.168041
8025592,17.14952
8025692,17.038399
8025792,17.48288
8025892,17.48288
8025992,17.945879
8026092,18.66816
8026192,18.53852
8026292,18.57556
8026393,19.168201
8026493,19.29784
8026593,19.31636
8026699,19.334879
8026799,20.40904
8026899,20.52016
8026999,20.52016
8027103,20.44608
8027203,21.46468
8027303,22.224
8027406,22.90924
8027506,23.77968
8027606,23.77968
8027706,23.77968
8027808,23.77968
8027908,23.7982
8028009,24.539
8028110,25.0946
8028215,25.205719
8028320,25.52056
8028423,25.61316
8028527,25.7428
8028632,25.8354
8028737,26.428041
8028839,26.5762
8028939,26.87252
8029039,27.39108
8029139,27.29848
8029240,27.279959
8029341,27.372559
8029444,27.92816
8029545,27.63184
8029645,27.61332
8029749,27.57628
8029866,28.113361
8029966,28.20596
8029966,28.20596
8030066,28.22448
8030166,28.20596
8030270,28.094841
8030270,28.094841
8030370,27.48368
8030470,27.817041
8030470,27.817041
8030570,27.72444
8030570,27.72444
8030673,27.70592
8030673,27.70592
8030773,27.57628
8030773,27.57628
8030873,27.279959
8030873,27.279959
8030973,26.9466
8030973,26.9466
8031075,27.317
8031175,27.63184
8031175,27.63184
8031275,28.00224
8031275,28.00224
8031376,28.094841
8031478,27.594799
8031478,27.594799
8031578,26.724361
8031678,26.668798
8031678,26.668798
8031778,26.279879
8031880,25.279799
8031880,25.279799
8031981,25.16868
8031981,25.16868
8032081,25.039042
8032081,25.039042
8032181,25.002
8032281,24.87236
8032381,22.48328
8032481,22.07584
8032584,21.2054
8032684,21.18688
8032784,21.2054
8032884,20.57572
8032988,20.0942
8033088,21.538761
8033189,21.96472
8033289,21.96472
8033392,22.48328
8033492,22.631441
8033592,22.27956
8033692,22.29808
8033794,22.29808
8033894,22.35364
8033994,21.74248
8034110,22.64996
8034212,22.55736
8034212,22.55736
8034312,22.44624
8034412,21.89064
8034412,21.89064
8034521,21.89064
8034624,22.112879
8034624,22.112879
8034724,22.242521
8034824,22.335121
8034824,22.335121
8034924,22.946281
8035025,22.631441
8035025,22.631441
8035125,22.64996
8035125,22.64996
8035225,23.335201
8035225,23.335201
8035326,23.37224
8035326,23.37224
8035426,23.0574
8035426,23.0574
8035526,23.44632
8035526,23.44632
8035627,23.4278
8035727,23.39076
8035727,23.39076
8035827,23.85376
8035827,23.85376
8035927,23.4278
8036028,23.40928
8036130,23.03888
8036130,23.03888
8036230,23.74264
8036230,23.74264
8036331,23.4278
8036431,23.7982
8036431,23.7982
8036531,23.44632
8036631,23.46484
8036731,23.501879
8036831,23.501879
8036931,23.15
8037031,23.53892
8037134,23.4278
8037235,23.112959
8037336,22.55736
8037438,23.39076
8037538,23.39076
8037638,23.40928
8037740,23.501879
8037843,23.53892
8037949,23.66856
8038051,24.09452
8038154,24.09452
8038254,24.724201
8038357,24.66864
8038457,24.335281
8038560,24.205639
8038661,24.11304
8038761,23.4278
8038861,22.7796
8038964,22.90924
8039064,22.890718
8039164,22.890718
8039264,22.90924
8039367,23.02036
8039467,23.07592
8039567,22.64996
8039673,22.631441
8039776,22.927761
8039876,22.927761
8039976,22.890718
8040076,23.22408
8040183,23.22408
8040283,23.66856
8040383,22.27956
8040487,23.16852
8040589,22.631441
8040689,22.5944
8040789,22.57588
8040789,22.57588
8040913,22.44624
8041013,21.64988
8041113,21.22392
8041213,21.07576
8041313,21.520239
8041413,21.5758
8041513,21.131319
8041613,21.14984
8041714,21.07576
8041820,20.63128
8041920,20.29792
8042020,20.35348
8042123,20.39052
8042223,20.70536
8042323,20.76092
8042423,20.835
8042524,20.39052
8042624,20.39052
8042724,20.40904
8042825,19.89048
8042926,19.76084
8043026,19.13116
8043132,18.2422
8043233,17.39028
8043336,16.05684
8043436,14.816
8043537,13.686279
8043637,13.704801
8043741,13.81592
8043841,14.334479
8043941,14.4456005
8044044,14.538199
8044147,15.001201
8044247,14.686359
8044347,16.09388
8044447,15.316041
8044549,15.8346
8044649,15.81608
8044749,15.704959
8044850,15.81608
8044951,16.26056
8045051,16.40872
8045151,16.50132
8045253,16.79764
8045353,16.92728
8045453,16.96432
8045553,17.70512
8045655,17.70512
8045755,17.779202
8045855,18.29776
8045955,18.18664
8046057,18.26072
8046157,18.68668
